message_id,file_id,caption,file_size,id,title
1462,BAACAgQAAx0Ec8rVjQACBbZkYencgUs4MH4qNqzS84fEqQ2UlgACLwgAAkYtsVJpR8VCXAeH5y8E,"🎬Charli Chaplin 
🇺🇿O'zbek tilida 
📀Sifati 720p 
📆Yili 1992 
🎞️Janri : Hayotiy Drama Komediya",1085,914,Charli Chaplin 
1463,BAACAgQAAx0Ec8rVjQACBbdkYendqWRbnk6reBMvG6o4O8ElxQACowkAAsmPqFEZ7sd2gILxzC8E,"🎬Robot Bolasi 
🇺🇿O'zbek tilida 
📀Sifati 480p 
📆Yili 2019
🎞️Janri : Jangari Fantastika",416,915,Robot Bolasi 
1464,BAACAgQAAx0Ec8rVjQACBbhkYendmEPIr0jWYBHn2bpgjEcDwgAC0w0AArvH0FORBBrgbWATCy8E,"🎬 'Pahlavon ' 
📀 Sifati: 480p HD 
📆 Yili: 2019 
🎞 Janri: Urush, Drama, Sport. 
🇮🇳 Davlat: Hindiston. 
🇺🇿 Tarjima: O‘zbek Tilida. 
👤 Rejissyor: S Krishna.
👥 Ro‘llarda: Sunil Shetti, Sudip, Krishna Nadig, Sushant Singx, Aakanksha Singx, Kabir, Avinash, Vaijanath Biradar, Sharath Lohitashva, Dilshad.",973,916, Pahlavon  
1465,BAACAgQAAx0Ec8rVjQACBblkYendtAWkULg2MXEXTkg5CMMUNQACawkAAowMCVAJKhx4_dQxFy8E,"🎬 'Xazina ovchilari ' 
📀 Sifati: 480p HD 
📆 Yili: 2014 
🎞 Janri: Harbiy, Drama, Kamedya.
🇺🇸 Davlat: Aqsh, Germaniya. 
🇺🇿 Tarjima: O‘zbek Tilida. 
👤 Rejissyor: Jorj Kluni.
👥 Ro‘llarda: Jorj Kluni, Mett Deymon, Bill Myurrey, Jon Gudman, Jan Dyujardin, Bob Balaban, Xyu Bonnevil, Keyt Blanshet, Dimitri Leonidas, Yustus fon Donani.",714,917, Xazina ovchilari  
1466,BAACAgQAAx0Ec8rVjQACBbpkYendlZYpKaSJFwomHRDVQSsSAwACRQ8AAoL-OFGhS6QuMk_GTS8E,"🎬 'Katta o‘yin ' 
📀 Sifati: 480p HD 
📆 Yili: 2009 
🎞 Janri: Urush, Drama, Sarguzasht.
🇺🇸 Davlat: Aqsh, Velikobritanya, Fransiya. 
🇺🇿 Tarjima: O‘zbek Tilida. 
👤 Rejissyor: Kevin Makdonald.
👥 Ro‘llarda: Rassell Crowe, Ben Afflek, Reychel McAdams, Helen Mirren, Robin Rayt, Jeyson Bateman, Jeff Daniels, Maykl Berresse, Garri J. Lennix, Josh Mostel, Zoe Lister Jones.",521,918, Katta o‘yin  
1467,BAACAgQAAx0Ec8rVjQACBbtkYenhIt5n5bvfaRmoWPHIXcbvawACCQsAAkAMeVE4HaLUqKlMWS8E,"🎬 'Hisobchi '
📀 Sifati: 480p HD 
📆 Yili: 2016 
🎞 Janri: Urush, Drama, Sarguzasht, Triller.
🇺🇸 Davlat: Aqsh. 
🇺🇿 Tarjima: O‘zbek Tilida. 
👤 Rejissyor: Gavin O'Konnor.
👥 Ro‘llarda: Ben Afflek, Anna Kendrik, J.K. Simmons, Jon Bernthal, Jeffri Tambor, Cynthia Addai-Robinson, Jon Lithgow, Gen Smart, Endi Humberger, Alison Rayt.",588,919, Hisobchi 
1468,BAACAgEAAx0Ec8rVjQACBbxkYeniftt8d5Tx8DRXAgjz85kOtAACcgEAAkwf2UYvIQsgOHdiTi8E,"🎬Guliverning Sarguzashtlari
🇺🇿O'zbek tilida 
📀Sifati 480p 
📆Yili 2010
🎞️Janri : Komediya Sarguzasht Fantastika Melodrama",433,920,Guliverning Sarguzashtlari
1469,BAACAgIAAx0Ec8rVjQACBb1kYeniqvgcDgWRQzLeIx6WFCP1TAACQwwAAnYtSUmYMW8CCBj-zy8E,"📺Film noмi: USTOZ 
🎭Janri: Boyevik, Kriminal
💾sifaтi: Mobile HD",588,921, USTOZ 
1470,BAACAgEAAx0Ec8rVjQACBb5kYeniiPrn5o-nrWkUZKVvuQJ3lwACZgIAAq1fEURM1FW73Ot_CS8E,"Ajdar Muxrining siri 

O‘zbek tilida
Sifati: 480p 
Yili: 2019 
Janri : Jangari Fantastika Sarguzasht 
Bosh rollarda : Jeki Chan, Arnold Shvaysteiger, XingTong Yao, Jeyson Flemina, Charles Dance",486,922,Ajdar Muxrining siri 
1471,BAACAgIAAx0Ec8rVjQACBb9kYeni-_OLCUw8D_yZ0ZxCECtEbAAC_BIAAlwPoEm3TYd7h_QtKi8E,"Sirli Portal 

Scott Adkins Va Andy On ishtirokida ajoyib jangari fantastik film

Davlati: AQSH
Yili: 2019
Tili: Oʻzbek tilida Professional dublyaj
Janri: jangari fantastik
Sifati: 720p HD",1733,923,Sirli Portal 
1472,BAACAgIAAx0Ec8rVjQACBcBkYenppfE6v1oPnq5QzIgHXlYv9AACTwQAAu5Z-Etz_xTF6bQ_uS8E,Uzuklar hukumdori 1,514,924,Uzuklar hukumdori 1
1473,BAACAgIAAx0Ec8rVjQACBcFkYenpQmyt7hxWT8z3higZNajThQACxQMAAkn3-EsazJKSGPx9ZC8E,Uzuklar hukumdori  2,550,925,Uzuklar hukumdori  2
1474,BAACAgQAAx0Ec8rVjQACBcJkYenpmz1SXNWo_W_dRPCLia3eOgACVQkAAr8P0VKQyWhNKPeFlS8E,"'GEMINI'filmi
🇺🇿O'zbek tilida
📀Sifati 480p
📆Yili 2019",359,926,GEMINIfilmi
1475,BAACAgQAAx0Ec8rVjQACBcNkYenpY0eANdGZY3qaGpUyHa9p8QACJgkAAgcCGFH65iLMcEaVpi8E,"🎬Overdrayv 
🇺🇿O'zbek tilida
📀Sifati 480p 
📆Yili 2017",391,927,Overdrayv 
1476,BAACAgEAAx0Ec8rVjQACBcRkYenqFgVHrM4tTcyZ39pOol8DIAACfQEAAtS9CEcdEgm9tlTPjS8E,"🎬Bolakay Rulda/Udabiron bolakay
🇺🇿O'zbek tilida 
📀Sifati 720p 
📆Yili 2017 
🎞️Janri : Komediya kriminal melodrama Jangari",472,928,Bolakay Rulda/Udabiron bolakay
1477,BAACAgQAAx0Ec8rVjQACBcVkYepCR-tMCh6bBM-0KZVbiQABT_oAAu8HAAIczZhSSRu0xpxlAiAvBA,"🎬Qoyilmaqom O'g'irlik 
🇺🇿O'zbek tilida 
📀Sifati 480p 
📆Yili 2021 
🎞️Janri : Jangari Detektiv Kriminal 
👥Bosh rollarda : Freddi Higmore, Famke Janssen, Sem Riley, Liam Kunninghman",482,929,Qoyilmaqom Ogirlik 
1478,BAACAgEAAx0Ec8rVjQACBcZkYepC18OwiIErOOH-aRqoaIMLzwACXAEAAjM0qEeb3Y46d9n0FC8E,"🎥 Logan [SD]
🇺🇿 O'zbek tilida
🍿 @Marvel_Kinofilmlari",485,930, Logan [SD]
1479,BAACAgQAAx0Ec8rVjQACBcdkYepCSkkR8uCbnVFVKxE9yK6TZQACHwoAAnsmiFAPBcWtgiDZXS8E,"🎬Yuqori Xavf
🇺🇿O'zbek tilida
📀Sifati 720p",728,931,Yuqori Xavf
1480,BAACAgQAAx0Ec8rVjQACBchkYepD41iB-hoFIbHF5NDA95IZGgAC1ggAAgp42FEVPDjtaBuTji8E,"🎬 ''UMMON QA'RIDA''

🇺🇿 UZBEK TILIDA",598,932, UMMON QARIDA
1481,BAACAgIAAx0Ec8rVjQACBclkYepDEHT-6bLq97QaAfKcgSwLngACmA0AAlt08UvkrSwtqJAVeS8E,"🎬 ''UMMON QA'RIDA 2''

🇺🇿 UZBEK TILIDA",908,933, UMMON QARIDA 2
1482,BAACAgQAAx0Ec8rVjQACBcpkYepHzsoMhDveUP4jf73oFdWhNgACIAkAAg3n2FJoTJe8C_-HSi8E,"🎬Inferno 
🇺🇿O'zbek tilida 
📀Sifati 480p 
📆Yili 2016 
🎞️Janri : Jangari Detektiv Triller Kriminal",397,934,Inferno 
1483,BAACAgQAAx0Ec8rVjQACBctkYepHbNkNiYIQbuPAOavEKAOPZgACCwsAAhPEIVC93k8hlQricC8E,"🎬 Forsaj 1 (HD)

Original kesilmagan",1638,935, Forsaj 1 
1484,BAACAgQAAx0Ec8rVjQACBcxkYepIMnuKmg9cfK4uDccUi3yomAACfwoAAtpyIVB2BojcEh97Oi8E,"🎬 Forsaj 2 ( HD)

Original kesilmagan",1930,936, Forsaj 2  
1485,BAACAgQAAx0Ec8rVjQACBc1kYepImTlPe_DB5Xh2h9F7ejx-cQACVQsAAoJFKFACl84mIp177S8E,"🎬 Forsaj 3 ( HD)

Original kesilmagan",1726,937, Forsaj 3  
1486,BAACAgQAAx0Ec8rVjQACBc5kYepIdcwVWAcgfIzwnxct5p0nAwACfQoAAmQZIVAqhplOG97JUi8E,"🎬 Forsaj 4 ( HD)

Original kesilmagan",1628,938, Forsaj 4  
1487,BAACAgQAAx0Ec8rVjQACBc9kYepMTs2EujfZqZ5yZdUXM1RJCgACXwoAAmQZIVC-FbJ3wWE8Sy8E,"🎬 Forsaj 5 ( HD)

Original kesilmagan",1475,939, Forsaj 5  
1488,BAACAgIAAx0Ec8rVjQACBdBkYepNd4krF4xS5n-lcVozJiBnWgACtQcAAndq4EsYiD2aajZoDC8E,"🎬 Forsaj 6 ( HD)

Original kesilmagan",1460,940, Forsaj 6  
1489,BAACAgIAAx0Ec8rVjQACBdFkYepNDbcw856NPHgQfAzBrPVQKAACKggAAqdY8UsXH1PH1aeyny8E,"🎬 Forsaj 7 ( HD)

Original kesilmagan",1456,941, Forsaj 7  
1490,BAACAgQAAx0Ec8rVjQACBdJkYepN9rpek1PmSrv7Wm5zTerrxAACZgsAAoJFKFCwrJTO_2LQJy8E,"🎬 Forsaj 8 ( HD)

Original kesilmagan",1420,942, Forsaj 8  
1491,BAACAgQAAx0Ec8rVjQACBdNkYepNAhMOKbef1LDpqP8D-OxxmQACQwwAAmFNIFDqdjBk4w7YZS8E,"🎬 Forsaj 9 ( 720p)

Dublaj: MY5

Original kesilmagan",1911,943, Forsaj 9  
1492,BAACAgIAAx0Ec8rVjQACBdRkYepUBuENPZHpniZHGDf2rTphowAC0BEAAi7mcUg1d7KX1MgPnC8E,"🔥 SUPER #PREMYERA 

🎬 ''O'G'RILAR ARMIYASI''

🇺🇿 UZBEK TILIDA 

☠ JANRI: JANGARI,KIRMINAL.

📆 YILI: 2021.

🌍 DAVLATI: AQSH.",1034,944, OGRILAR ARMIYASI
1493,BAACAgIAAx0Ec8rVjQACBdVkYepUlBMys3iZ6qQU-IuCsMnq0wAC7QgAAqA2wUullf6b3vlo8S8E,"Divergent 1
O'zbek tilida
Sifati: 480p
Janr: Jangari fantastika triller",466,945,Divergent 1
1494,BAACAgIAAx0Ec8rVjQACBdZkYeqWCTBeGdXUE6n2dBpdG2Eq9wACdRIAAsWNaEgCW10O1vgX6S8E,"Yovvoyi jangchi
O'zbek tilida 
Sifati: 480p
Janr: Jangari triller",456,946,Yovvoyi jangchi
1495,BAACAgEAAx0Ec8rVjQACBddkYeqWqmYXx_YqkaDraZ0dY4UrPgAClQADgXtRR3LHmkc1i_DkLwQ,Yura Davriga sayohat 1,732,947,Yura Davriga sayohat 1
1496,BAACAgEAAx0Ec8rVjQACBdhkYeqWVaX06UN4yEAO9yUpSgpBfgACaAADFfhQR8DwQjkJQAfhLwQ,Yura Davriga sayohat 2,556,948,Yura Davriga sayohat 2
1497,BAACAgEAAx0Ec8rVjQACBdlkYeqXhiMhvvEa8-YeNs53YnNbxgACgQADfvFRR52QaAO2v_RALwQ,Yura Davriga sayohat 3,355,949,Yura Davriga sayohat 3
1498,BAACAgQAAx0Ec8rVjQACBdpkYeqXYXG011CgIaCCLVMLsiJtRQACgAkAAohECFGSwqjU9w4NGS8E,"🎥 Jangari fudbol
📹 Sifati: HD 360p
📆 Yil: 2001
🎞 Janr: Jangari, Fantastika, Sport, Komediya
🇺🇸 Davlat: Xitoy, Gangkok
🇺🇿 Tarjima: O'zbek tilida",564,950, Jangari fudbol
1499,BAACAgIAAx0Ec8rVjQACBdtkYeqbSM1D76Gw3LbAtXlfeL8ClwAC4wgAAkJT8UsUjPH0PUeIGi8E,"🎬Qo'riqchi
🇺🇿O'zbek tilida 
📀Sifati 480p
📆Yili 2017 
🎞️Janri : Jangari, Kriminal",515,951,Qoriqchi
1500,BAACAgQAAx0Ec8rVjQACBdxkYeqbtpXMhWEe1pqNTudnqXuLEAACXR0AAkeKcVDD3_-gkUHNOC8E,"#Premyera 
🎬 Nomi: Shamolni bo'ysundirgan bola 
Original kesilmagan HD
 ➖➖➖➖➖➖
🌎 Davlati: AQSH
💽 Formati: HD (720p)
Mobile HD (480p)
🇺🇿 Tili: O'zbekcha",417,952,  Shamolni boysundirgan bola 
1501,BAACAgQAAx0Ec8rVjQACBd1kYeqcrZnaWxpzmUoZEP7xEv5orAAC-QoAAvZXAVF701hJkmFNoi8E,"🎬Sherlok Holms - sharpa bilan o'yin 
🇺🇿O'zbek tilida 
📀Sifati 480p 
📆Yili 2011
🎞️Janri : Detektiv Kriminal Komediya 
👥Bosh rollarda : Robert #Douniy, Jud Lou",704,953,Sherlok Holms  sharpa bilan oyin 
1502,BAACAgQAAx0Ec8rVjQACBd5kYeqcMKT92E0HJaegKdN3980R6wAC3QgAAtak6VHKVbqAU5_WzC8E,"🎬Bo'ri Qizi 

📀Sifati 480p",540,954,Bori Qizi 
1503,BAACAgQAAx0Ec8rVjQACBd9kYeqcNaX90rDvGQ7ECNbyyQFnQgAC0xIAAtqjGVG1fuUaJSPveS8E,"🎬 Nomi: Temir Yurak
Original kesilmagan HD
 ➖➖➖➖➖➖
🌎 Davlati: AQSH
💽 Formati: Mobile HD (480p)
🇺🇿 Tili: O'zbekcha",362,955,  Temir Yurak
1504,BAACAgIAAx0Ec8rVjQACBeBkYeqjS9szE1ki3IDQ2xwqaNzLkwACwwYAAmwCgUlNynZnHkXpEy8E,"🎬 ➺ Daydi | Og'a-inilar (2020)
🇺🇿 ➺ O'zbek Tilida [480p]
🌍 ➺ Davlati: Hindiston
⚔️ ➺ Janri: Jangari, Triller, Komediya, Kriminal",574,956,  Daydi | Ogainilar 
1505,BAACAgIAAx0Ec8rVjQACBeFkYeqjn9P_PCEfF2E1FHJ3INQKyQACMAsAApEtCEglWeMrue_8hi8E,"📹 JEK VA LOVIYA POYASI uzbek tilida sarguzasht kinolar, uzbek tilida tarixiy sarguzasht kinolar",523,957, JEK VA LOVIYA POYASI uzbek tilida sarguzasht ki
1506,BAACAgEAAx0Ec8rVjQACBeJkYeqjLoISqf1eQHPggVO_X14GCQACLAIAAqCnkEWz3X-sVt3bPS8E,"Kõrinmas oltilik
O'zbek tilida
Sifati: 480p
Janr: Jangari triller",484,958,Kõrinmas oltilik
1507,BAACAgEAAx0Ec8rVjQACBeNkYeqjv7VPcAxehmmfYIGkvch2kwACMwIAAs-KEUQrfxPjJtcbZi8E,"Troya 
O'zbek tilida 
Sifati: 720p
Janri: Tarixiy jangari drama",797,959,Troya 
1508,BAACAgQAAx0Ec8rVjQACBeRkYeqjYyehzu-1jR84tDxwGoVndgACRwYAAvHnkVPOu4cTyl7Uny8E,"O'zga sayyoraliklar hujumi 
O'zbek tilida
Sifati:480p
Yili 2011 
Janri: Jangari Fantastika",496,960,Ozga sayyoraliklar hujumi 
1509,BAACAgQAAx0Ec8rVjQACBeVkYeqoE5o6eUN5DvYDEBN-wNy8_wACagkAAj2WAVJLJlTPtGM2HC8E,"Jangchi yo'li 
O'zbek tilida
Sifati: 480p
Janr: drama tarixiy jangari",502,961,Jangchi yoli 
1510,BAACAgIAAx0Ec8rVjQACBeZkYeqosBEHfWS4wmC0RtQuoMMViwACfxAAAoe22EtiaG6qhYUW0y8E,"#PREMYERA 

🎬 ''YOMON POLITSIYACHI''",659,962, YOMON POLITSIYACHI
1511,BAACAgIAAx0Ec8rVjQACBedkYeqoR6jVAUqDI22_TXEe5QfchgACwhIAAqIISEga3tN2JRZavS8E,"#PREMYERA 

🎬 ''AGENT HAMILTON 2''

🇺🇿 UZBEK TILIDA",438,963, AGENT HAMILTON 2
1512,BAACAgQAAx0Ec8rVjQACBehkYeqo7peydqvX0x8WOi2u5Uw2WQACpwcAAr87yFEdivO1O9GU_S8E,"#Film
🎬Kino nomi:Josus Dostlar
📅Yili:2016-yil
🇺🇿Tili:Oʻzbek tilida
🇺🇸Davlati:AQSH
💽Hajmi:800.6
💾Sifati:Yuqori (720p)",800,964,Film
1513,BAACAgQAAx0Ec8rVjQACBelkYesCMzFkArK6hzS2SRD1QqfTTQACsQkAAlIkqFNA7XF6qCUOLS8E,"🎬 ''FIRIBGARLAR SHAHRI''

🇺🇿 UZBEK TILIDA",612,965, FIRIBGARLAR SHAHRI
1514,BAACAgQAAx0Ec8rVjQACBepkYesC1X6rmR-0qtyne6GdW95HgwACAgsAArKTYFDOztkRQuHHcy8E,"🎬 ''O'LIM O'YINI'' 

🇺🇿 UZBEK TILIDA",515,966, OLIM OYINI 
1515,BAACAgQAAx0Ec8rVjQACBetkYesCPtzrt-8vCvphcqS0hrScGwACwwsAAkV22VN6zEjyowTBAAEvBA,"✎ 'Uyushgan Tarmoq / Ipak yo'li' b/f
➖➖➖➖➖➖➖➖➖➖
‣ Davlat: AQSH
‣ Chiqarilgan yil: 2020
‣ Janr: triller, drama, kriminal
‣ Til: o'zbek tilida
‣ Sifat:  720p 

➖➖➖➖➖➖➖ ➖",623,967, Uyushgan Tarmoq / Ipak yoli 
1516,BAACAgQAAx0Ec8rVjQACBexkYesCb0_BxmLP24hb7-hrOSZNSQAC5AgAAk9KgFPFHB1wDI0LBy8E,"​​​​🎬 Nomi: 'Eragon / Haloskor'

🇺🇿 O'zbek Tilida
📆 Yili: 2006
💾 Formati: 360p
📲 Hajmi: 396 MB
🌏 Davlat: AQSH
⚔ Janri: Jangari, Fantastika, Drama",396,968,​​​​  Eragon / Haloskor
1517,BAACAgQAAx0Ec8rVjQACBe1kYesCjwVWgl9FYivdoYapHmNN7gACeAsAAofOWVGA8EELOQoqmC8E,"Abjir Hart
--------------------------------------------------
O'zbek tilida 
Sifati 720p 
Yili 2020 
Janri : Jangari kriminal Komediya 
Bosh rollarda : Kevin Hart, Jon Tr",516,969,Abjir Hart
1518,BAACAgIAAx0Ec8rVjQACBe5kYesHgjBbW9ZDiTWyEsJXBBOQegACtQIAArWd-ElR1r-KbpX5Di8E,"🎬King Kong 2 Chanoq oroli filmi✅
O'zbek tilida🇺🇿
360p formatda📀",372,970,King Kong 2 Chanoq oroli filmi
1519,BAACAgIAAx0Ec8rVjQACBe9kYesHxrwZfIoAAUnC1cylnKaFCv8AAs0GAAI9_IlKzEKsr6j9rEcvBA,"🎥Kino:Godzilla
🇺🇿Til:Uzbek Tili
📆Yil:1998
🌍Davlat:AQSH,Yaponiya
🎭Janr:Fantastik,Jangari
⏰Davomiyligi: 2:08:41
✍Rejisyor:Roland Emmerix
🎬Aktiyor:Arobilla Fild,Vikki Luis,Garri Shirer,Dag Sevant,Jan Ren",869,971,Godzilla
1520,BAACAgEAAx0Ec8rVjQACBfBkYesHTdBp6514fyxH5C1JaWy9pAACWgAD1teYR6uwkw8-iyFSLwQ,"🎬 ➺ Muzlik davri 4 (2012)
🇺🇿 ➺ O'zbek Tilida [480p/HD]
🌍 ➺ Davlati: AQSH 
⚔ ➺ Janri: Komediya, Sarguzasht,  Oilaviy


✅BIZGA QO'SHILING⤵️",431,972,  Muzlik davri 4 
1521,BAACAgIAAx0Ec8rVjQACBfFkYesI4X4JIVLROqbzfDSk8O1jWgAC2AUAAvvH8Ujui3D-9dSwAS8E,"🎞 Moana (Multfilm, O'zbek tilida) 2016


Бизга ко́шилинг",349,973," Moana Multfilm,  "
1522,BAACAgEAAx0Ec8rVjQACBfJkYesIwJ_cDF0EQHEwJDFzL7-vlgACNAIAAiMFeEdnpGVxbTEBzy8E,"#Premyera 🔥
🎬Nomi: Baz layter 
🇺🇿Tili: O'zbek tilida
📀Sifati 480p
📆Yili 2022
🇺🇸 Davlat: AQSH
📉 Reyting: IMDB:5.6 KinoPoisk:
🎞️Janri : #Sarguzasht #Komediya",519,974, Baz layter 
1523,BAACAgQAAx0Ec8rVjQACBfNkYesM-bFnutdY1W84PPPrCIj9IAACwwsAAkV22VN6zEjyowTBAAEvBA,"✎ 'Uyushgan Tarmoq / Ipak yo'li' b/f
➖➖➖➖➖➖➖➖➖➖
‣ Davlat: AQSH
‣ Chiqarilgan yil: 2020
‣ Janr: triller, drama, kriminal
‣ Til: o'zbek tilida
‣ Sifat:  720p",623,975, Uyushgan Tarmoq / Ipak yoli 
1524,BAACAgQAAx0Ec8rVjQACBfRkYesMKssF39Sx6ZYV7QlTRdlLvwACTg4AAuwICFI9669AwCKTfi8E,"#Premyera

🎬Nomi: Kelajakdan kelgan
➖➖➖➖➖➖➖➖➖➖
🌍Tili: Oʻzbek Tilida 
📀Sifati: 480P Mobile HD
🌏Davlat: Fransiya, Belgiya
📆Yili: 2022-yil
🎞️Janri: #Fantastika #Komediya",439,976, Kelajakdan kelgan
1525,BAACAgIAAx0Ec8rVjQACBfVkYesMAivK3SXzQo6rgpSElkB0VAAC_yUAAnMJcUoTxjynSEgETC8E,"🎬 TORTISH KUCHI 
⏰ YILI 2017
🇺🇿 O'ZBEK TILIDA 
📀 SIFATI 720P HD 
🎞 JANRI FANTASTIKA 
🎭 Rollarda: Irina Starshenbaum, Aleksandr Petrov, Rinal Muhametov, Oleg Menshikov
🇷🇺 DAVLATI ROSSIYA",1042,977, TORTISH KUCHI 
1526,BAACAgIAAx0Ec8rVjQACBfZkYesNn3JDripEigInQ8_gSbP8MgACOwYAApeoyEnZ1vUTkkQRDi8E,"🎬 ➺ Kingsman: Oltin Halqa (2017)
🇺🇿 ➺ O'zbek Tilida [480p]
🌍 ➺ Davlati: AQSH, Buyuk Britaniya
⚔️ ➺ Janri: Komediya, Jangari, Triller",462,978,  Kingsman Oltin Halqa 
1527,BAACAgIAAx0Ec8rVjQACBfdkYesNGSiH2bjFVOaa5jeYOQ_0ogACaSkAAumfeEjfSO7ovZbAyS8E,"🎬 Nomi: 'Kingsman 3 : Muqaddima '
📆 Yili: 2021-yil 
📀 Sifati :720p
🎭vJanri: Fantastika, Komediya
🇺🇿 Tili: O'zbek tilida",599,979,  Muqaddima 
1528,BAACAgIAAx0Ec8rVjQACBfhkYesREutxxCcF5L2RZGpKR5H7mgAC3BcAAiXLmUrk5NgAAeiswB8vBA,Afg'on (o'zbek film) | Афгон (узбекфильм) 2011,446,980,Afgon  | Афгон узбекфильм 
1529,BAACAgUAAx0Ec8rVjQACBflkYesRhHfoOWoHbkDHWaB3IKKYGgACDwkAAvvsUFbtx_m5poCf-y8E,"#Premyera

🎬Nomi: Baron 2 : Sog'inch
➖➖➖➖➖➖➖➖➖➖
🇺🇿Tili: Oʻzbek Tilida 
📀Sifati: 480p Mobile HD
🌏Davlat: O'zbekiston, Rossiya
📆Yili: 2022-yil
🎞️Janri: #Jangari #Kriminal #Drama",677,981, Soginch
1530,BAACAgEAAx0Ec8rVjQACBfpkYesRb4dukWdovSQFhCYHzYoROgACKgMAAl4ZCEZAv3DsLhBTAAEvBA,"🎬 Nomi: PULING BO‘LSA... 2023

💎 Formati: HD
🎭 Janri: #Oilaviy #Komediya #Melodrama #Premyera",374,982,  PULING BO‘LSA 
1531,BAACAgQAAx0Ec8rVjQACBftkYet0oMk74CEJkgRWNM3fGyVm_QACGQoAAqa8CVJvhXPT5e0_Yi8E,"🎥 Nomi: Yo'qolgan / Yo'qotilgan Omad uchun Bo'sa
➖➖➖➖➖➖➖➖➖➖
🌐 Davlati: AQSH
📆 Chiqqan yili: 2016
🇺🇿 Tili: O'zbek tilida
🎭 Janri: #Fantaziya, #Melodrama, #Komediya
▶️Tiniqligi: 720p",943,983,  Yoqolgan / Yoqotilgan Omad uchun Bosa
1532,BAACAgQAAx0Ec8rVjQACBfxkYet0q_LMBNcX0Qf8vXMpCc5pNwACeQgAAsdUKVA3-hWRl0KYuS8E,'Xatiko Eng sodiq do'st' Original holda1080p,1635,984,Xatiko Eng sodiq dost Original holda1
1533,BAACAgIAAx0Ec8rVjQACBf1kYet0NeigNgABDt_ax-AxM-JhRh0AAnIiAAL2FJBKjtsDAaijeysvBA,🔥Liger xind kino (O'zbek Tilida),551,985,Liger xind kino 
1534,BAACAgEAAx0Ec8rVjQACBf5kYet0Oo0U_Vk-8Jh6x98O0-VhlgACTQEAAokzcEfvL6Rn0wesmi8E,"Kulgili oltilik 
Rus tilida [O'zbek tiliga tarjima qilinmagan]
Sifati: 720p 
Janri: Jangari super komediya

🍿 Kinolar olami",987,986,Kulgili oltilik 
1535,BAACAgQAAx0Ec8rVjQACBf9kYet1aJsYf7xkT4KzBR5USh6aNQACoRIAAnVaaVGhOpZ9cht37C8E,"#Premyera

🎬Nomi: Krid 3
➖➖➖➖➖➖➖➖➖➖
🌍Tili: Oʻzbek Tilida
📀Sifati: 1080P Full HD
🌏Davlat: AQSH 
📆Yili: 2023-yil
🎞️Janri: #Jangari #Drama

👉🏻Bιzɴι κuzᴀтιʙ ʙoʀιɴԍ🔰",1327,987, Krid 3
1536,BAACAgIAAx0Ec8rVjQACBgABZGHreSb3w9jGN84PMByOe6NcPacAAlIqAAIbLtBKr5T9sLCf6cgvBA,"🎬 ➺ Yung E (480p)
🇺🇿 ➺ O'zbek Tilida
🌍 ➺ Rossiya filmi
⚔ ➺ Jangari, Fantastik",423,988,  Yung E 
1537,BAACAgEAAx0Ec8rVjQACBgFkYet59hBG6ci3d2DekZb6inCr4wACAwIAAqyNIEYAATZlcWVc2zMvBA,"🎬 'UDDABURON YIGITLAR 3' 
🇺🇿 O‘zbek tilida
📆 Yili 2020 
🎞 Janri: Jangari, Detektiv, Komediya, Kriminal.
🎭 Bosh rollarda: Martin #Lourens va Uill #Smit",644,989, UDDABURON YIGITLAR 3 
1538,BAACAgQAAx0Ec8rVjQACBgJkYet5EWdIDd-KIlypBxXtrKewvwACdQgAApcf-VAzV0vlZYRnvi8E,"Komentariyada ko'pchilik ujas debdi sizlar uchun maxsus 

🎥'Chegara (lar)'

Davlatlar: Frantsiya, Shveytsariya
Til: O'zbek (Asilmedia)
Sifat: 480p
Janr: ujas.",549,990,Komentariyada kopchilik ujas debdi sizlar uchun 
1539,BAACAgQAAx0Ec8rVjQACBgNkYet6TLERBndc1UXFBjpF42z32gACZQwAAgFOoFKlPwFg1-Kt0C8E,"⚡️⚡️⚡️ PREMYERA ⚡️⚡️⚡️

🎬Kino nomi: Qora Telefon
📅Yili:2022-yil
🇺🇿Tili:O'zbek
🇺🇸Davlati:AQSH
💽Hajmi:743mb 
💾Sifati:Yaxshi(720p)
🎞Janri: #jangari #horror",742,991, Qora Telefon
1540,BAACAgEAAx0Ec8rVjQACBgRkYet6-8jhGSJY9a7P-qrZfcOdjgAC0gIAAsUKyEXtDJ1kOHEHFC8E,"#Premyera

🎬Nomi: Qo'ng'iroq 1
➖➖➖➖➖➖➖
🇺🇿Tili: O'zbek tilida 
📀Sifati: 480P
🌏Davlat: AQSH
📆Yili: 2002-yil
🎞️Janri: #Ujas",346,992, Qongiroq 1
1541,BAACAgEAAx0Ec8rVjQACBgVkYeuBDYCUrIeU4t45Wb598oe4HwAC_wIAApR90EXg_HoKBp-qVS8E,"#Premyera

🎬Nomi: Qo'ng'iroq 2
➖➖➖➖➖➖➖
🇺🇿Tili: O'zbek tilida 
📀Sifati: 480P
🌏Davlat: AQSH
📆Yili: 2005-yil
🎞️Janri: #Ujas",368,993, Qongiroq 2
